   CROP        1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56
   #  NAME    WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT
   53 BROC   26.00    0.80   24.00    4.00    4.20    1.00   25.23   40.86    0.10    0.10    3.00  0.0100    0.85   35.00    1.20    0.70  660.35  0.0512  0.0071  0.0349    0.80    0.60 1155.92  120.00    5.00    0.91  0.0700  0.0500  0.0400  0.0060  0.0040  0.0030  0.0500  0.0500  0.0500   1.266   0.633   0.729      6.    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.BROCCOLI
   54 CABG   19.00    0.80   24.00    4.00    3.00    1.00   25.23   40.86    0.10    0.10    3.00  0.0100    0.85   35.00    1.20    0.70  660.26  0.0259  0.0031  0.0329    0.80    0.60   77.80  120.00    5.00    0.93  0.0700  0.0300  0.0200  0.0060  0.0035  0.0020  0.0400  0.0400  0.0400   1.266   0.633   0.729      6.    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.CABBAGE
   55 CAUF   21.00    0.80   24.00    7.00    2.50    1.00   25.23   40.86    0.10    0.10    3.00  0.0100    0.85   35.00    1.20    0.70  660.28  0.0411  0.0059  0.0459    0.80    0.60  755.80  120.00    5.00    0.92  0.0700  0.0400  0.0300  0.0060  0.0035  0.0020  0.0400  0.0400  0.0400   1.266   0.633   0.729      6.    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.CAULIFLOWER
   56 CELR   27.00    0.80   24.00    7.00    2.50    1.00   25.23   40.86    0.10    0.10    3.00  0.0100    0.85   35.00    1.20    0.70  660.36  0.0200  0.0049  0.0536    0.80    0.60  195.13  120.00    5.00    0.95  0.0500  0.0200  0.0100  0.0070  0.0050  0.0040  0.0500  0.0500  0.0500   1.266   0.633   0.729      6.    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.CELERY
   57 LETT   23.00    0.80   18.20    0.00    4.20    1.00   25.23   40.86    0.10    0.50    2.00  0.0122    0.86    2.50    0.20    0.80  660.31  0.0394  0.0049  0.0384    0.80    0.60  148.19 4500.00    5.00    0.96  0.0500  0.0250  0.0210  0.0084  0.0032  0.0019  0.0400  0.0400  0.0400   1.266   0.633   0.729      5.    5.01   15.10    8.00    0.50    4.30    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.LETTUCE
   58 OLET   19.00    0.80   18.20    0.00    4.20    1.00   25.23   40.86    0.10    0.50    2.00  0.0122    0.86    2.50    0.20    0.80  660.26  0.0347  0.0042  0.0440    0.80    0.60  136.10 4500.00    5.00    0.94  0.0500  0.0250  0.0210  0.0084  0.0032  0.0019  0.0440  0.0440  0.0440   1.266   0.633   0.729      5.    5.01   15.10    8.00    0.50    4.30    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.LEAF LETTUCE
   59 SPIN   30.00    0.95   24.00    4.00    4.20    0.95   10.05   90.95    0.10    0.10    3.00  0.0100    0.85   35.00    1.20    0.70  660.41  0.0544  0.0058  0.0663    0.95    0.60   35.84  120.00    5.00    0.92  0.0700  0.0400  0.0300  0.0050  0.0040  0.0035  0.0660  0.0660  0.0660   1.266   0.633   0.729      6.    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.SPINACH
   60 CRRT   30.00    1.12   24.00    7.00    3.50    0.60   15.01   50.95    2.00   10.00    3.00  0.0070    0.85   35.00    0.30    1.10  660.41  0.0135  0.0036  0.0265    0.75    0.60  169.19  348.39  348.39    0.88  0.0550  0.0140  0.0120  0.0060  0.0030  0.0020  0.0340  0.0340  0.0340   1.266   0.633   0.729      4.    5.01   15.95   10.00    1.00    4.75    0.40    0.60  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.CARROTS
   61 ONIO   30.00    1.25   29.00    7.00    1.50    0.60   15.01   50.95    2.00   10.00    3.00  0.0070    0.85   35.00    1.20    0.70  660.41  0.0206  0.0032  0.0169    0.75    0.60  205.25  405.72  405.72    0.91  0.0400  0.0220  0.0200  0.0040  0.0020  0.0019  0.0300  0.0300  0.0300   1.266   0.633   0.729      4.    5.01   15.95   10.00    1.00    4.75    0.40    0.60  100.00   10.20   50.90    0.12    1.70    0.01    0.10    0.00    0.00    0.00     35.ONIONS
   62 SGBT   31.00    2.00   22.00    4.00    5.00    0.80    5.01   50.95    1.00    1.00    3.00  0.0070    0.85  200.00    1.20    2.00  660.35  0.0130  0.0020  0.0260    0.30    0.60    1.16  110.00   35.00    0.84  0.0550  0.0200  0.0120  0.0060  0.0020  0.0020  0.1000  0.0400  0.0240   1.138   0.603   0.332      4.    5.01   15.95   10.00    1.00    4.75    0.40    0.60  100.00    1.50   10.90    0.06    7.00    0.01    0.10    0.00    0.00    0.00     20.SUGARBEETS
   63 GRBN   25.00    0.10   27.00   10.00    1.50    0.90   10.05   80.95    1.00    1.00    3.00  0.0100    0.85   35.00    0.60    1.10  660.34  0.0299  0.0039  0.0215    0.10    0.60    2.96  120.00    5.00    0.90  0.0500  0.0300  0.0200  0.0060  0.0035  0.0025  0.0200  0.0200  0.0200   1.266   0.633   0.729      1.    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00     35.GREEN BEANS
   64 LIMA   25.00    0.30   27.00   10.00    2.50    0.90   10.05   80.95    0.10    0.10    3.00  0.0100    0.85   35.00    0.60    1.50  660.34  0.0366  0.0046  0.0157    0.22    0.60    2.96  120.00    5.00    0.70  0.0550  0.0350  0.0250  0.0050  0.0030  0.0025  0.0200  0.0200  0.0200   1.266   0.633   0.729      1.    5.01   15.95    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00     35.LIMA BEANS
   65 PEAS   25.00    0.30   27.00   10.00    2.50    0.60   10.05   80.95    1.00    1.00    3.00  0.0100    0.85   35.00    0.60    1.10  660.34  0.0410  0.0051  0.0180    0.22    0.60    0.90  120.00    5.00    0.79  0.0600  0.0400  0.0300  0.0030  0.0020  0.0015  0.0140  0.0130  0.0120   1.266   0.633   0.729      1.    5.01   15.10    5.00    1.00    4.75    0.40    0.20  100.00   10.20   50.90    0.10    2.50    0.01    0.10    0.00    0.00    0.00     35.PEAS
   66 CUCM   30.00    0.27   32.00   16.00    1.50    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.80    1.10  660.41  0.0218  0.0043  0.0377    0.24    0.60  311.22  120.00    5.00    0.96  0.0400  0.0200  0.0150  0.0053  0.0025  0.0012  0.0300  0.0300  0.0300   1.266   0.633   0.729      5.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.CUCUMBERS
   67 EGGP   30.00    0.59   35.00   18.00    3.00    0.60   15.05   50.95    0.10    0.10    2.00  0.0070    0.85   90.00    0.80    1.10  660.41  0.0218  0.0041  0.0271    0.29    0.60  197.37  120.00    5.00    0.92  0.0400  0.0200  0.0150  0.0053  0.0020  0.0012  0.0200  0.0200  0.0200   1.266   0.633   0.729      5.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.20   25.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00     20.EGGPLANT
   68 CANT   30.00    0.50   32.00   16.00    3.00    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.90    1.30  660.41  0.0138  0.0017  0.0302    0.25    0.60   89.61  535.82    5.00    0.90  0.0300  0.0150  0.0100  0.0053  0.0020  0.0012  0.0200  0.0200  0.0200   1.266   0.633   0.729      5.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.CANTALOUPE
   69 HMEL   30.00    0.55   35.00   16.00    4.00    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.80    1.10  660.41  0.0072  0.0010  0.0262    0.28    0.60    0.40  564.48    5.00    0.90  0.0200  0.0100  0.0080  0.0026  0.0020  0.0017  0.0200  0.0200  0.0200   1.266   0.633   0.729      5.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.HONEYDEW MELON
   70 WMEL   30.00    0.50   35.00   18.00    1.50    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.80    1.10  660.41  0.0117  0.0011  0.0137    0.25    0.60  493.98  120.00    5.00    0.92  0.0250  0.0150  0.0100  0.0053  0.0025  0.0012  0.0100  0.0100  0.0100   1.266   0.633   0.729      5.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.WATERMELON
   71 PEPR   30.00    0.60   27.00     12.    5.00    0.60   15.05   50.95    0.10    0.10    2.00  0.0070    0.85   90.00    0.80    1.10  660.41  0.0188  0.0030  0.0270    0.30    0.60 1481.94  120.00    5.00    0.93  0.0300  0.0200  0.0150  0.0053  0.0020  0.0012  0.0200  0.0200  0.0200   1.266   0.633   0.729      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.20   25.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00     20.PEPPERS
   72 STRW   30.00    0.45   32.00   10.00    3.00    0.60   15.05   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    0.80    0.70  660.39  0.0116  0.0023  0.0210    0.22    0.60   32.10  120.00    5.00    0.92  0.0663  0.0255  0.0148  0.0053  0.0020  0.0012  0.0200  0.0200  0.0200   3.390   3.390   1.610      6.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.20   25.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00     20.STRAWBERRIES
   73 TOMA   30.00    0.33   27.00   10.00    3.00    0.95   15.05   50.95    0.10    0.10    2.00  0.0070    0.85   90.00    0.80    1.50  660.41  0.0235  0.0038  0.0342    0.17    0.60 1136.16  120.00    5.00    0.94  0.0663  0.0300  0.0250  0.0053  0.0035  0.0025  0.0530  0.0450  0.0400   1.138   0.603   0.332      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.40    7.90    0.19    1.00    0.01    0.10    0.00    0.00    0.00      5.TOMATOES
   74 SPOT   15.00    0.60   29.00   14.00    5.00    0.60   15.05   50.95    1.00    1.00    3.00  0.0100    0.85  200.00    0.80    2.00  660.20  0.0097  0.0010  0.0075    0.60    0.60    0.31  120.00    5.00    0.73  0.0532  0.0200  0.0110  0.0078  0.0033  0.0015  0.0500  0.0500  0.0500   1.138   0.603   0.332      4.    5.15   15.95    3.00    0.50    4.75    0.40    0.60  100.00    4.40    7.90    0.00    0.00    0.01    0.10    0.00    0.00    0.00      5.SWEET POTATOES
   75 SCRN   39.00    0.55   35.00    8.00    3.00    0.50   15.01   50.95    0.50    0.50    3.00  0.0070    0.85   20.00    2.50    2.00  660.45  0.0214  0.0037  0.0112    0.28    0.60    9.12  100.00    5.00    0.76  0.0470  0.0177  0.0138  0.0048  0.0018  0.0014  0.0160  0.0130  0.0110   0.433   0.433   0.213      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10    0.00    0.00    0.00      6.SWEET CORN
   76 TOBC   39.00    0.55   25.00    8.00    8.00    0.70   15.05   50.95    1.00    1.00    3.00  0.0070    0.85   20.00    2.50    2.00  660.53  0.0140  0.0020  0.0000    0.54    0.60    5.62 4123.35    5.00    0.15  0.0470  0.0177  0.0138  0.0048  0.0018  0.0014  0.0200  0.0200  0.0200   0.433   0.433   0.213      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    4.47    7.77    0.12    1.70    0.01    0.10    0.00    0.00    0.00      6.TOBACCO
   77 SUGC   25.00    0.50   25.00   11.00    6.00    0.75   15.01   50.95    0.50    0.10    3.00  0.0074    0.85  500.00    3.00    2.00  660.29  0.0069  0.0017  0.0159    0.50    0.60    0.22  400.00    5.00    0.77  0.0100  0.0040  0.0025  0.0075  0.0030  0.0019  0.0100  0.0040  0.0020   3.390   3.390   3.390      6.    5.15   15.95    8.00    0.50    4.80    0.40    0.20  100.00    5.50   10.90    0.06    1.70    0.01    0.10    0.00    0.00    0.00      7.SUGARCANE
   78 FESC   30.00    0.02   15.00    2.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   56.50   89.99    0.05    3.90    0.01    0.10    0.00    0.00    0.00     35.FESCUE
   79 PMIL   35.00    0.25   30.00   10.00    2.50    0.85   15.01   50.95    1.00    1.00    4.00  0.0120    0.85    5.00    2.50    2.00  660.40  0.0189  0.0049  0.0037    0.13    0.60    0.45  178.24    5.00    0.10  0.0440  0.0200  0.0100  0.0060  0.0022  0.0012  0.0280  0.0230  0.0200   0.657   0.657   0.320      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    5.43   15.79    0.12    1.70    0.01    0.10    0.00    0.00    0.00     10.PEARL MILLET
   80 PINE   16.00    0.05   20.00    2.00    5.00    0.15   10.50   25.99    0.50    1.00    1.00  0.0070    0.85   80.00   20.00    2.00  660.22  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      7.    5.01   15.03    3.00    0.50    4.75    0.40    0.20  100.00 1000.95  100.10    0.05    1.00    0.01    0.10    0.00      .1    0.00    600.PINE TREES
   81 MESQ   10.00    0.05   30.00   10.00    1.35    0.99    5.05   50.80    1.00    1.00    5.00  0.0070    0.85   80.00    6.00    3.50  660.14  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00     .01    0.00    100.MESQUITE TREES
   82 APPL   15.00    0.10   22.00    6.00    4.00    0.99   10.15   50.75    1.00    1.00    5.00  0.0070    0.85   80.00    3.50    1.00  660.20  0.0019  0.0004  0.0072    0.05    0.60    6.72 1000.00    5.00    0.84  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0080  0.0080  0.0080   3.390   3.390   3.390      8.    5.01   15.10    3.00    0.50    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00     .01    0.00    100.APPLE TREES
   83 COTB   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.27    0.38
   84 COTL   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.32    0.38
   85 COTT   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.27    0.38
   86 COTZ   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.27    0.38
   87 COTX   25.00    0.60   27.50   12.50    6.00    0.95   15.05   50.95    0.50    0.50    3.00  0.0200    0.85   25.00    1.00    2.20  660.20  0.0140  0.0020  0.0140    0.30    0.60    2.82 1212.75  116.87    0.01  0.0580  0.0190  0.0177  0.0081  0.0027  0.0025  0.0300  0.0220  0.0150   1.138   0.603   0.332      9.    5.15   15.95    3.00    1.00    4.30    0.40    0.10  100.00    3.20   10.90    0.05    7.70    0.01    0.10    0.00    0.27    0.38
   88 WWCR   35.00    0.45   15.00    0.00    6.00    0.60   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.00    2.00  660.47  0.0249  0.0033  0.0042    0.21    0.60    0.26  153.62   20.00    0.12  0.0600  0.0230  0.0134  0.0084  0.0032  0.0019  0.0230  0.0200  0.0170   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.07    6.00    0.01    0.10    0.00    0.00    0.00
   89 WWLP   35.00    0.45   15.00    0.00    6.00    0.60   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.00    2.00  660.47  0.0249  0.0033  0.0042    0.21    0.60    0.26  153.62   20.00    0.12  0.0600  0.0230  0.0134  0.0084  0.0032  0.0019  0.0230  0.0200  0.0170   3.390   3.390   1.610      5.    5.01   15.10    6.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.07    6.00    0.01    0.10    0.00    0.00    0.00
   90 POPL   30.00    0.05   30.00   10.00    5.00    0.99    5.05   40.95    1.00    1.00    5.00  0.0070    0.85   80.00    7.50    3.50  660.41  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0060  0.0020  0.0015  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  500.95   20.15    0.05    1.00    0.01    0.10    0.00     .01    0.00     40.POPLAR TREES
   91 BLOC   25.00    0.05   30.00   10.00    7.00    0.99    2.50   10.95    1.00    1.00    5.00  0.0070    0.85   80.00    6.00    3.50  660.34  0.0015  0.0003  0.0020    0.05    0.60    6.72 1000.00    5.00    0.01  0.0200  0.0100  0.0080  0.0007  0.0004  0.0003  0.0060  0.0030  0.0020   3.390   3.390   3.390      8.    5.10   15.50    8.00    1.00    4.75    0.40    0.20  100.00  120.88   20.13    0.05    1.00    0.01    0.10    0.00     .01    0.00    100.BLACK LOCUST TR
   92 SWCH   45.00    0.02   25.00     10.   12.00      .8   15.05   50.95      1.      1.    2.00  0.0074    0.85   80.00    2.50    2.20  660.52  0.0160  0.0012  0.0060    0.01    0.60    2.20    0.00    0.00    0.10  0.0300  0.0150  0.0080  0.0016  0.0010  0.0007  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    5.15   15.95   10.00    1.00    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00      3.    0.00     35.SWITCHGRASS
   93 DRYB   25.00    0.30   27.00   10.00    1.50    0.90   10.05   80.95    1.00    1.00    3.00  0.0100    0.85   35.00    0.60    1.10  660.34  0.0375  0.0047  0.0149    0.15    0.60    2.20  304.29    0.00    0.11  0.0450  0.0300  0.0250  0.0045  0.0030  0.0025  0.0091  0.0076  0.0007   1.266   0.633   0.729      1.    5.15   15.95    5.00    0.50    4.75    0.40    0.20  100.00   30.43   50.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     45.DRYBEANS
   94 FABN   25.00    0.50   21.00    7.00    4.00    0.70   15.01   50.95    1.00    1.00    2.00  0.0100    0.85   25.00    0.70    2.00  660.34  0.0472  0.0050  0.0132    0.25    0.60    2.20    0.00    0.00    0.81  0.0460  0.0300  0.0230  0.0048  0.0030  0.0025  0.0081  0.0067  0.0061   1.266   0.633   0.729      1.    5.15   15.95    5.00    0.50    4.75    0.40    0.20  100.00   30.43   50.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     45.FABA BEANS
   95 SOGR   12.00    0.15   25.00    8.00    1.70    0.35    5.05   30.70    0.10   10.00    4.00  0.0070    0.85    5.00    0.80    2.00  660.14  0.0170  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.11  0.0300  0.0160  0.0080  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.SIDEOATSGRAMAGR
   96 BBGR     25.    0.15   25.00    8.00    7.60    0.90   15.01   50.95    0.50   10.00    4.00  0.0070    0.85    5.00    0.80    2.00  660.18  0.0180  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.13  0.0300  0.0170  0.0100  0.0021  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    1.01    5.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.BIG BLUESTEM GR
   97 EGGR   22.00    0.15   25.00    8.00    4.80    0.40    5.18   25.90    0.20   10.00    4.00  0.0070    0.85    5.00    0.80    2.00  660.25  0.0150  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.12  0.0300  0.0150  0.0085  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.EASTERNGAMAGRASS
   98 JHGR   35.00    0.15   30.00   11.00    5.00    0.50   15.05   57.95    1.00    1.00    3.00  0.0070    0.85   20.00    1.00    2.00  660.40  0.0150  0.0028  0.0100    0.08    0.60    2.20    0.00    0.00    0.14  0.3000  0.0164  0.0128  0.0060  0.0028  0.0010  0.0000  0.0000  0.0000   3.390   3.390   1.610      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    1.10   10.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00      7.JOHNSONGRASS
   99 GTFX   37.00    0.10   25.00   10.00    5.00    0.60   15.05   54.95    2.00    1.00    3.00  0.0070    0.85   35.00    1.00    2.00  660.50  0.0150  0.0091  0.0100    0.05    0.60    2.20    0.00    0.00    0.13  0.0300  0.0265  0.0258  0.0074  0.0037  0.0035  0.0230  0.0109  0.0089   3.390   3.390   1.610      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00   30.30   70.75    0.00    0.00    0.01    0.10    0.00    0.00    0.00     65.GIANT FOXTAIL
  100 COCB   33.00    0.40   25.00   10.00    2.50    0.60   15.05   50.95    0.50    1.00    3.00  0.0070    0.85   35.00    1.00    2.00  660.45  0.0650  0.0091  0.0000    0.20    0.60    2.20    0.00    0.00    0.10  0.0300  0.0265  0.0258  0.0074  0.0037  0.0035  0.0000  0.0000  0.0000   1.266   0.633   0.729      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    1.60    3.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00      2.COCKLEBUR
  101 VELV   27.00    0.02   25.00    4.00    3.80    0.90   15.05   50.95    1.00    1.00    3.00  0.0070    0.85   35.00    1.25    1.00  660.36  0.0650  0.0091  0.0000    0.01    0.60    2.20    0.00    0.00    0.13  0.0300  0.0265  0.0258  0.0074  0.0037  0.0035  0.0000  0.0000  0.0000   1.266   0.633   0.729      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00    2.22    5.56    0.00    0.00    0.01    0.10    0.00    0.00    0.00      6.VELVETLEAF
  102 GRFX   37.00    0.15   25.00   10.00    3.50    0.60   15.05   54.95    1.00    1.00    3.00  0.0070    0.85   35.00    0.70    2.00  660.50  0.0150  0.0091  0.0100    0.08    0.60    2.20    0.00    0.00    0.13  0.0300  0.0265  0.0258  0.0074  0.0037  0.0035  0.0230  0.0109  0.0089   3.390   3.390   1.610      4.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00   30.30   70.75    0.00    0.00    0.01    0.10    0.00    0.00    0.00     60.GREEN FOXTAIL
  103 CEAT   35.00    0.10   25.00    6.00    3.00    0.85   15.05   54.95    2.00    1.00    4.00  0.0070    0.85    5.00    0.80    1.30  660.47  0.0230  0.0033  0.0000    0.05    0.60    2.20    0.00    0.00    0.13  0.0300  0.0265  0.0258  0.0074  0.0037  0.0035  0.0000  0.0000  0.0000   3.390   3.390   1.610      6.    5.15   15.95    8.00    0.50    4.75    0.40    0.20  100.00   30.30   70.75    0.00    0.00    0.01    0.10    0.00    0.00    0.00     60.CHEAT GRASS
  104 LBST   25.00    0.15   25.00   12.00    3.00    0.35    5.10   25.70    0.50   10.00    2.00  0.0074    0.85    6.00    1.00    2.00  660.29  0.0106  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.10  0.0300  0.0106  0.0078  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    1.01    5.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   50.95    0.00    0.00    0.01    0.10    0.00    0.00    0.00     35.LITTLEBLUESTEMGR
  105 SOAT   12.00    0.15   25.00   12.00    4.00    0.35    5.05   30.70    0.10   10.00    2.00  0.0074    0.85    6.00    0.40    1.40  660.14  0.0114  0.0010  0.0060    0.08    0.60    2.20    0.00    0.00    0.10  0.0300  0.0114  0.0086  0.0018  0.0010  0.0008  0.0082  0.0047  0.0035   3.390   3.390   3.390      6.    5.01   15.95    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00
