 6030004 hu06030004.dly  35.14  -87.09
 6030005 hu06030005.dly  34.87  -87.70
 6030006 hu06030006.dly  34.52  -87.92
 6040001 hu06040001.dly  35.42  -88.14
 6040002 hu06040002.dly  35.53  -86.52
 6040003 hu06040003.dly  35.78  -87.37
 6040004 hu06040004.dly  35.52  -87.64
 6040005 hu06040005.dly  36.28  -88.09
 6040006 hu06040006.dly  36.81  -88.42
 7010101 hu07010101.dly  47.54  -94.44
 7010102 hu07010102.dly  47.15  -94.40
 7010103 hu07010103.dly  47.08  -93.32
 7010104 hu07010104.dly  46.33  -94.01
 7010105 hu07010105.dly  46.75  -94.20
 7010106 hu07010106.dly  46.72  -94.85
 7010107 hu07010107.dly  46.45  -95.22
 7010108 hu07010108.dly  46.08  -95.04
 7010201 hu07010201.dly  45.85  -94.24
 7010202 hu07010202.dly  45.66  -94.81
 7010203 hu07010203.dly  45.46  -93.95
 7010204 hu07010204.dly  45.17  -94.49
 7010205 hu07010205.dly  44.86  -94.48
 7010206 hu07010206.dly  45.04  -93.25
 7010207 hu07010207.dly  45.75  -93.65
 7020001 hu07020001.dly  45.35  -96.67
 7020002 hu07020002.dly  45.77  -95.92
 7020003 hu07020003.dly  44.82  -96.32
 7020004 hu07020004.dly  44.76  -95.57
 7020005 hu07020005.dly  45.47  -95.54
 7020006 hu07020006.dly  44.49  -95.79
 7020007 hu07020007.dly  44.37  -94.46
 7020008 hu07020008.dly  44.24  -95.29
 7020009 hu07020009.dly  43.63  -94.22
 7020010 hu07020010.dly  43.97  -94.66
 7020011 hu07020011.dly  43.93  -93.77
 7020012 hu07020012.dly  44.62  -93.87
 7030001 hu07030001.dly  46.12  -92.43
 7030002 hu07030002.dly  46.07  -91.66
 7030003 hu07030003.dly  46.35  -92.87
 7030004 hu07030004.dly  46.00  -93.26
 7030005 hu07030005.dly  45.36  -92.66
 7040001 hu07040001.dly  44.68  -92.49
 7040002 hu07040002.dly  44.31  -93.35
 7040003 hu07040003.dly  44.26  -91.77
 7040004 hu07040004.dly  44.15  -92.62
 7040005 hu07040005.dly  44.32  -91.31
 7040006 hu07040006.dly  43.91  -91.01
 7040007 hu07040007.dly  44.52  -90.67
 7040008 hu07040008.dly  43.75  -92.04
 7050001 hu07050001.dly  45.81  -91.07
 7050002 hu07050002.dly  46.12  -90.19
 7050003 hu07050003.dly  45.79  -90.34
 7050004 hu07050004.dly  45.45  -90.57
 7050005 hu07050005.dly  44.91  -91.50
 7050006 hu07050006.dly  44.80  -91.00
 7050007 hu07050007.dly  45.31  -91.82
 7060001 hu07060001.dly  43.40  -91.22
 7060002 hu07060002.dly  43.42  -91.90
 7060003 hu07060003.dly  42.77  -90.80
 7060004 hu07060004.dly  42.98  -91.76
 7060005 hu07060005.dly  42.32  -90.27
 7060006 hu07060006.dly  42.30  -91.03
 7070001 hu07070001.dly  45.75  -89.52
 7070002 hu07070002.dly  45.06  -89.73
 7070003 hu07070003.dly  44.19  -89.92
 7070004 hu07070004.dly  43.58  -90.07
 7070005 hu07070005.dly  43.24  -90.17
 7070006 hu07070006.dly  43.53  -90.72
 7080101 hu07080101.dly  41.56  -90.60
 7080102 hu07080102.dly  42.69  -92.09
 7080103 hu07080103.dly  41.85  -90.80
 7080104 hu07080104.dly  40.94  -90.86
 7080105 hu07080105.dly  41.86  -93.27
 7080106 hu07080106.dly  41.55  -92.66
 7080107 hu07080107.dly  41.07  -91.81
 7080201 hu07080201.dly  43.39  -92.82
 7080202 hu07080202.dly  43.20  -93.04
 7080203 hu07080203.dly  43.29  -93.44
 7080204 hu07080204.dly  42.81  -93.13
 7080205 hu07080205.dly  42.30  -92.35
 7080206 hu07080206.dly  41.74  -91.26
 7080207 hu07080207.dly  42.55  -93.48
 7080208 hu07080208.dly  41.92  -92.43
 7080209 hu07080209.dly  41.57  -91.73
 7090001 hu07090001.dly  43.35  -88.74
 7090002 hu07090002.dly  42.89  -89.00
 7090003 hu07090003.dly  42.59  -89.81
 7090004 hu07090004.dly  42.75  -89.49
 7090005 hu07090005.dly  41.92  -89.60
 7090006 hu07090006.dly  42.16  -88.73
 7090007 hu07090007.dly  41.53  -89.73
 7100001 hu07100001.dly  43.89  -95.54
 7100002 hu07100002.dly  43.12  -94.66
 7100003 hu07100003.dly  43.23  -94.32
 7100004 hu07100004.dly  42.33  -94.06
 7100005 hu07100005.dly  42.76  -93.87
 7100006 hu07100006.dly  42.29  -94.60
 7100007 hu07100007.dly  41.80  -94.54
 7100008 hu07100008.dly  41.34  -93.70
 7100009 hu07100009.dly  40.95  -92.48
 7110001 hu07110001.dly  40.35  -91.70
 7110002 hu07110002.dly  40.36  -92.17
 7110003 hu07110003.dly  40.07  -92.02
 7110004 hu07110004.dly  39.65  -91.08
 7110005 hu07110005.dly  39.86  -92.22
 7110006 hu07110006.dly  39.40  -92.12
 7110007 hu07110007.dly  39.48  -91.50
 7110008 hu07110008.dly  39.07  -91.22
 7110009 hu07110009.dly  38.90  -90.43
 7120001 hu07120001.dly  41.34  -87.08
 7120002 hu07120002.dly  40.80  -87.60
 7120003 hu07120003.dly  41.69  -87.68
 7120004 hu07120004.dly  41.91  -88.01
 7120005 hu07120005.dly  41.26  -88.43
 7120006 hu07120006.dly  42.58  -88.29
 7120007 hu07120007.dly  41.69  -88.62
 7130001 hu07130001.dly  41.20  -89.29
 7130002 hu07130002.dly  40.91  -88.63
 7130003 hu07130003.dly  40.36  -89.96
 7130004 hu07130004.dly  40.61  -89.09
 7130005 hu07130005.dly  40.83  -90.15
 7130006 hu07130006.dly  40.03  -88.80
 7130007 hu07130007.dly  39.56  -89.43
 7130008 hu07130008.dly  39.97  -89.87
 7130009 hu07130009.dly  40.22  -89.16
 7130010 hu07130010.dly  40.35  -90.81
 7130011 hu07130011.dly  39.63  -90.49
 7130012 hu07130012.dly  39.28  -90.05
 7140101 hu07140101.dly  38.44  -90.20
 7140102 hu07140102.dly  37.98  -91.18
 7140103 hu07140103.dly  38.24  -91.39
 7140104 hu07140104.dly  38.00  -90.69
 7140105 hu07140105.dly  37.64  -89.70
 7140106 hu07140106.dly  38.00  -89.14
 7140107 hu07140107.dly  37.36  -90.01
 7140108 hu07140108.dly  37.28  -89.20
 7140201 hu07140201.dly  39.60  -88.65
 7140202 hu07140202.dly  38.81  -89.11
 7140203 hu07140203.dly  39.01  -89.48
 7140204 hu07140204.dly  38.46  -89.81
 8010100 hu08010100.dly  36.03  -89.71
 8010201 hu08010201.dly  36.73  -88.85
 8010202 hu08010202.dly  36.35  -89.04
 8010203 hu08010203.dly  36.11  -88.65
 8010204 hu08010204.dly  35.90  -89.00
 8010205 hu08010205.dly  35.61  -88.93
 8010206 hu08010206.dly  35.99  -89.52
 8010207 hu08010207.dly  34.94  -88.70
 8010208 hu08010208.dly  35.42  -89.26
 8010209 hu08010209.dly  35.32  -89.64
 8010210 hu08010210.dly  35.06  -89.45
 8010211 hu08010211.dly  35.02  -89.93
 8020100 hu08020100.dly  34.35  -90.73
 8020201 hu08020201.dly  36.84  -89.40
 8020202 hu08020202.dly  37.41  -90.48
 8020203 hu08020203.dly  35.40  -90.41
 8020204 hu08020204.dly  36.45  -89.90
 8020205 hu08020205.dly  35.27  -90.86
 8020301 hu08020301.dly  35.03  -91.76
 8020302 hu08020302.dly  35.66  -91.01
 8020303 hu08020303.dly  34.40  -91.21
 8020304 hu08020304.dly  34.68  -90.97
 8020401 hu08020401.dly  34.26  -91.73
 8020402 hu08020402.dly  34.65  -91.75
 8030100 hu08030100.dly  33.13  -91.12
 8030201 hu08030201.dly  34.53  -89.32
 8030202 hu08030202.dly  34.12  -90.18
 8030203 hu08030203.dly  34.22  -89.60
 8030204 hu08030204.dly  34.69  -90.00
 8030205 hu08030205.dly  33.83  -89.62
 8030206 hu08030206.dly  33.14  -90.26
 8030207 hu08030207.dly  33.55  -90.68
 8030208 hu08030208.dly  32.51  -90.77
 8030209 hu08030209.dly  32.98  -90.98
 8040101 hu08040101.dly  34.58  -93.53
 8040102 hu08040102.dly  34.16  -92.91
 8040103 hu08040103.dly  33.97  -93.46
 8040201 hu08040201.dly  33.54  -92.65
 8040202 hu08040202.dly  33.01  -92.24
 8040203 hu08040203.dly  34.42  -92.58
 8040204 hu08040204.dly  33.63  -92.04
 8040205 hu08040205.dly  33.55  -91.63
 8040206 hu08040206.dly  32.83  -92.73
 8040207 hu08040207.dly  32.11  -92.11
 8040301 hu08040301.dly  31.28  -92.01
 8040302 hu08040302.dly  32.09  -92.33
 8040303 hu08040303.dly  32.16  -92.70
 8040304 hu08040304.dly  31.63  -92.24
 8040305 hu08040305.dly  31.46  -91.82
 8040306 hu08040306.dly  31.49  -91.65
 8050001 hu08050001.dly  32.74  -91.68
 8050002 hu08050002.dly  33.05  -91.23
 8050003 hu08050003.dly  32.22  -91.32
 8060100 hu08060100.dly  31.86  -91.21
 8060201 hu08060201.dly  33.30  -89.57
 8060202 hu08060202.dly  32.50  -90.36
 8060203 hu08060203.dly  31.91  -90.69
 8060204 hu08060204.dly  31.71  -91.15
 8060205 hu08060205.dly  31.47  -90.96
 8060206 hu08060206.dly  31.18  -91.31
 8070100 hu08070100.dly  30.55  -91.26
 8070201 hu08070201.dly  30.88  -91.33
 8070202 hu08070202.dly  30.79  -90.91
 8070203 hu08070203.dly  30.67  -90.63
 8070204 hu08070204.dly  30.21  -90.65
 8070205 hu08070205.dly  30.85  -90.43
 8070300 hu08070300.dly  30.43  -91.39
 8080101 hu08080101.dly  30.18  -91.55
 8080102 hu08080102.dly  30.71  -92.11
 8080103 hu08080103.dly  29.85  -91.91
 8080201 hu08080201.dly  30.51  -92.44
 8080202 hu08080202.dly  29.90  -92.62
 8080203 hu08080203.dly  30.76  -92.77
 8080204 hu08080204.dly  30.88  -93.04
 8080205 hu08080205.dly  30.49  -93.41
 8080206 hu08080206.dly  29.97  -93.40
 8090100 hu08090100.dly  29.17  -89.29
 8090201 hu08090201.dly  30.50  -90.04
 8090202 hu08090202.dly  30.18  -90.13
 8090203 hu08090203.dly  29.81  -89.46
 8090301 hu08090301.dly  29.61  -90.21
 8090302 hu08090302.dly  29.43  -90.80
 9010001 hu09010001.dly  48.90 -103.02
 9010002 hu09010002.dly  48.63 -102.06
 9010003 hu09010003.dly  48.49 -100.50
 9010004 hu09010004.dly  48.61 -100.06
 9010005 hu09010005.dly  48.53 -101.16
 9020101 hu09020101.dly  45.94  -96.60
 9020102 hu09020102.dly  45.77  -96.25
 9020103 hu09020103.dly  46.57  -95.84
 9020104 hu09020104.dly  46.63  -96.67
 9020105 hu09020105.dly  46.19  -97.29
 9020106 hu09020106.dly  46.82  -96.31
 9020107 hu09020107.dly  47.29  -96.96
 9020108 hu09020108.dly  47.24  -96.02
 9020109 hu09020109.dly  47.60  -97.62
 9020201 hu09020201.dly  48.33  -98.93
 9020202 hu09020202.dly  47.88  -99.90
 9020203 hu09020203.dly  47.53  -98.36
 9020204 hu09020204.dly  46.58  -97.93
 9020205 hu09020205.dly  46.86  -97.54
 9020301 hu09020301.dly  47.64  -96.74
 9020302 hu09020302.dly  48.00  -94.75
 9020303 hu09020303.dly  47.95  -96.13
 9020304 hu09020304.dly  48.34  -95.70
 9020305 hu09020305.dly  47.74  -95.68
 9020306 hu09020306.dly  48.06  -96.88
 9020307 hu09020307.dly  48.00  -97.55
 9020308 hu09020308.dly  48.23  -97.72
 9020309 hu09020309.dly  48.27  -96.61
 9020310 hu09020310.dly  48.53  -97.75
 9020311 hu09020311.dly  48.65  -96.94
 9020312 hu09020312.dly  48.76  -96.50
 9020313 hu09020313.dly  48.86  -98.46
 9020314 hu09020314.dly  48.79  -95.80
 9030001 hu09030001.dly  47.93  -91.56
 9030002 hu09030002.dly  47.96  -92.49
 9030003 hu09030003.dly  48.42  -93.00
 9030004 hu09030004.dly  48.48  -94.02
 9030005 hu09030005.dly  47.94  -93.09
 9030006 hu09030006.dly  47.91  -93.84
 9030007 hu09030007.dly  48.45  -94.68
 9030008 hu09030008.dly  48.66  -94.77
 9030009 hu09030009.dly  48.95  -95.05
10040101 hu10040101.dly  47.86 -109.69
10040102 hu10040102.dly  47.48 -110.25
10040103 hu10040103.dly  47.08 -109.86
10040104 hu10040104.dly  47.67 -107.64
10040105 hu10040105.dly  47.29 -106.95
10040106 hu10040106.dly  47.02 -106.43
10040201 hu10040201.dly  46.41 -109.60
10040202 hu10040202.dly  46.63 -108.16
10040203 hu10040203.dly  46.87 -108.65
10040204 hu10040204.dly  47.12 -108.77
10040205 hu10040205.dly  47.25 -108.04
10050002 hu10050002.dly  48.97 -110.62
10050003 hu10050003.dly  48.95 -110.01
10050004 hu10050004.dly  48.52 -108.74
10050005 hu10050005.dly  48.28 -110.09
10050006 hu10050006.dly  48.70 -110.59
10050007 hu10050007.dly  48.85 -109.55
10050008 hu10050008.dly  48.86 -109.21
10050009 hu10050009.dly  48.18 -108.72
10050010 hu10050010.dly  48.80 -108.38
10050011 hu10050011.dly  48.85 -107.69
10050012 hu10050012.dly  48.20 -106.80
10050013 hu10050013.dly  48.77 -107.28
10050014 hu10050014.dly  48.06 -107.62
10050015 hu10050015.dly  48.78 -106.90
10050016 hu10050016.dly  48.56 -106.39
10060001 hu10060001.dly  48.10 -105.85
10060002 hu10060002.dly  47.56 -105.42
10060003 hu10060003.dly  48.73 -105.41
10060004 hu10060004.dly  48.72 -105.95
10060005 hu10060005.dly  48.05 -104.51
10060006 hu10060006.dly  48.59 -104.64
10060007 hu10060007.dly  48.81 -104.01
10070004 hu10070004.dly  45.77 -109.10
10070005 hu10070005.dly  45.36 -109.72
10070006 hu10070006.dly  45.06 -109.25
10070007 hu10070007.dly  46.03 -108.21
10070008 hu10070008.dly  45.53 -108.40
10080001 hu10080001.dly  43.42 -109.31
10080002 hu10080002.dly  42.98 -108.58
10080003 hu10080003.dly  42.74 -108.77
10080004 hu10080004.dly  42.92 -107.88
10080005 hu10080005.dly  43.28 -108.28
10080006 hu10080006.dly  43.33 -107.64
10080007 hu10080007.dly  43.89 -108.33
10080008 hu10080008.dly  44.02 -107.45
10080009 hu10080009.dly  44.15 -108.98
10080010 hu10080010.dly  44.81 -107.99
10080011 hu10080011.dly  44.44 -108.67
10080012 hu10080012.dly  44.47 -109.72
10080013 hu10080013.dly  44.18 -109.54
10080014 hu10080014.dly  44.77 -108.72
10080015 hu10080015.dly  45.66 -107.73
10080016 hu10080016.dly  45.17 -107.39
10090101 hu10090101.dly  44.92 -106.88
10090102 hu10090102.dly  45.72 -106.00
10090201 hu10090201.dly  43.69 -106.94
10090202 hu10090202.dly  44.13 -106.07
10090203 hu10090203.dly  43.25 -106.92
10090204 hu10090204.dly  43.37 -106.30
10090205 hu10090205.dly  44.18 -106.61
10090206 hu10090206.dly  44.53 -106.58
10090207 hu10090207.dly  45.11 -105.73
10090208 hu10090208.dly  44.82 -105.35
10090209 hu10090209.dly  45.94 -105.03
10090210 hu10090210.dly  45.80 -105.44
10100001 hu10100001.dly  46.40 -106.59
10100002 hu10100002.dly  46.66 -107.16
10100003 hu10100003.dly  45.70 -106.71
10100004 hu10100004.dly  47.26 -104.63
10100005 hu10100005.dly  46.36 -104.70
10110101 hu10110101.dly  48.04 -102.45
10110102 hu10110102.dly  48.46 -103.56
10110201 hu10110201.dly  45.45 -104.10
10110202 hu10110202.dly  45.63 -104.45
10110203 hu10110203.dly  46.71 -103.65
10110204 hu10110204.dly  46.96 -104.03
10110205 hu10110205.dly  47.55 -103.10
10120101 hu10120101.dly  43.45 -105.63
10120102 hu10120102.dly  43.23 -105.51
10120103 hu10120103.dly  43.63 -104.88
10120104 hu10120104.dly  43.10 -104.55
10120105 hu10120105.dly  43.07 -105.10
10120106 hu10120106.dly  43.32 -103.81
10120107 hu10120107.dly  43.84 -104.23
10120108 hu10120108.dly  42.97 -103.84
10120109 hu10120109.dly  43.67 -103.21
10120110 hu10120110.dly  44.03 -103.37
10120111 hu10120111.dly  44.14 -102.81
10120112 hu10120112.dly  44.49 -101.80
10120113 hu10120113.dly  44.83 -102.35
10120201 hu10120201.dly  44.20 -105.04
10120202 hu10120202.dly  44.67 -103.44
10120203 hu10120203.dly  44.44 -104.06
10130101 hu10130101.dly  47.32 -100.90
10130102 hu10130102.dly  46.00 -100.46
10130103 hu10130103.dly  46.87  -99.94
10130104 hu10130104.dly  46.28  -99.87
10130105 hu10130105.dly  44.90 -100.43
10130106 hu10130106.dly  45.74  -99.41
10130201 hu10130201.dly  47.20 -102.26
10130202 hu10130202.dly  46.81 -102.69
10130203 hu10130203.dly  46.73 -101.54
10130204 hu10130204.dly  46.41 -102.36
10130205 hu10130205.dly  46.14 -102.31
10130206 hu10130206.dly  46.35 -101.10
10130301 hu10130301.dly  45.99 -103.12
10130302 hu10130302.dly  45.65 -103.08
10130303 hu10130303.dly  45.71 -101.59
10130304 hu10130304.dly  45.14 -103.46
10130305 hu10130305.dly  45.28 -102.80
10130306 hu10130306.dly  45.24 -101.50
10140101 hu10140101.dly  43.70  -99.28
10140102 hu10140102.dly  44.12 -101.25
10140103 hu10140103.dly  44.61  -99.78
10140104 hu10140104.dly  43.96 -100.06
10140105 hu10140105.dly  44.13  -99.06
10140201 hu10140201.dly  43.10 -102.79
10140202 hu10140202.dly  43.57 -101.52
10140203 hu10140203.dly  43.16 -101.16
10140204 hu10140204.dly  43.59 -100.13
10150001 hu10150001.dly  43.01  -99.04
10150002 hu10150002.dly  42.55 -103.91
10150003 hu10150003.dly  42.44 -102.57
10150004 hu10150004.dly  42.69 -100.51
10150005 hu10150005.dly  42.58 -101.49
10150006 hu10150006.dly  43.05 -100.00
10150007 hu10150007.dly  42.61  -98.50
10160001 hu10160001.dly  47.61  -99.25
10160002 hu10160002.dly  47.21  -99.22
10160003 hu10160003.dly  46.27  -98.21
10160004 hu10160004.dly  46.06  -98.75
10160005 hu10160005.dly  45.39  -97.88
10160006 hu10160006.dly  44.60  -98.19
10160007 hu10160007.dly  45.31  -99.34
10160008 hu10160008.dly  45.29  -98.94
10160009 hu10160009.dly  44.71  -99.06
10160010 hu10160010.dly  43.64  -97.94
10170101 hu10170101.dly  42.81  -97.66
10170102 hu10170102.dly  43.40  -97.16
10170103 hu10170103.dly  44.36  -97.40
10170201 hu10170201.dly  45.10  -97.24
10170202 hu10170202.dly  44.52  -97.07
10170203 hu10170203.dly  43.55  -96.63
10170204 hu10170204.dly  43.56  -96.05
10180001 hu10180001.dly  40.63 -106.31
10180002 hu10180002.dly  41.42 -106.79
10180003 hu10180003.dly  42.18 -106.83
10180004 hu10180004.dly  41.82 -106.24
10180005 hu10180005.dly  42.22 -106.10
10180006 hu10180006.dly  42.49 -107.86
10180007 hu10180007.dly  42.79 -106.31
10180008 hu10180008.dly  42.53 -105.16
10180009 hu10180009.dly  41.87 -103.40
10180010 hu10180010.dly  41.27 -105.84
10180011 hu10180011.dly  41.94 -105.22
10180012 hu10180012.dly  41.62 -104.56
10180013 hu10180013.dly  41.55 -103.61
10180014 hu10180014.dly  41.40 -101.55
10190001 hu10190001.dly  39.10 -105.75
10190002 hu10190002.dly  39.39 -105.25
10190003 hu10190003.dly  39.97 -104.56
10190004 hu10190004.dly  39.76 -105.49
10190005 hu10190005.dly  40.08 -105.31
10190006 hu10190006.dly  40.40 -105.32
10190007 hu10190007.dly  40.73 -105.29
10190008 hu10190008.dly  40.84 -104.84
10190009 hu10190009.dly  40.91 -104.59
10190010 hu10190010.dly  39.64 -104.40
10190011 hu10190011.dly  39.58 -104.12
10190012 hu10190012.dly  40.49 -103.23
10190013 hu10190013.dly  39.81 -103.60
10190014 hu10190014.dly  40.72 -103.78
10190015 hu10190015.dly  41.24 -104.54
10190016 hu10190016.dly  41.23 -103.36
10190017 hu10190017.dly  41.07 -103.63
10190018 hu10190018.dly  41.07 -101.68
10200101 hu10200101.dly  40.94  -99.96
10200102 hu10200102.dly  40.79  -99.14
10200103 hu10200103.dly  41.14  -98.05
10200201 hu10200201.dly  41.54  -97.34
10200202 hu10200202.dly  41.18  -96.33
10200203 hu10200203.dly  40.99  -96.69
10210001 hu10210001.dly  42.05 -101.41
10210002 hu10210002.dly  41.77 -101.08
10210003 hu10210003.dly  41.56  -99.29
10210004 hu10210004.dly  41.24  -99.76
10210005 hu10210005.dly  41.30  -99.38
10210006 hu10210006.dly  42.19 -100.56
10210007 hu10210007.dly  41.56  -98.89
10210008 hu10210008.dly  42.15  -99.68
10210009 hu10210009.dly  41.61  -97.90
10210010 hu10210010.dly  41.77  -98.61
10220001 hu10220001.dly  42.24  -98.67
10220002 hu10220002.dly  42.27  -97.62
10220003 hu10220003.dly  41.77  -96.93
10220004 hu10220004.dly  42.20  -96.91
10230001 hu10230001.dly  42.07  -96.15
10230002 hu10230002.dly  42.96  -96.03
10230003 hu10230003.dly  43.03  -95.43
10230004 hu10230004.dly  42.44  -96.05
10230005 hu10230005.dly  42.42  -95.52
10230006 hu10230006.dly  41.39  -95.90
10230007 hu10230007.dly  41.98  -95.48
10240001 hu10240001.dly  40.93  -95.85
10240002 hu10240002.dly  41.38  -95.35
10240003 hu10240003.dly  41.35  -95.05
10240004 hu10240004.dly  40.60  -95.62
10240005 hu10240005.dly  40.28  -95.33
10240006 hu10240006.dly  40.57  -96.13
10240007 hu10240007.dly  39.99  -96.09
10240008 hu10240008.dly  40.20  -95.97
10240009 hu10240009.dly  41.15  -94.82
10240010 hu10240010.dly  40.55  -94.92
10240011 hu10240011.dly  39.54  -94.95
10240012 hu10240012.dly  40.01  -94.65
10240013 hu10240013.dly  40.51  -94.77
10250001 hu10250001.dly  39.68 -102.85
10250002 hu10250002.dly  40.18 -102.59
10250003 hu10250003.dly  39.48 -102.47
10250004 hu10250004.dly  40.08 -101.12
10250005 hu10250005.dly  40.51 -101.95
10250006 hu10250006.dly  40.75 -101.82
10250007 hu10250007.dly  40.66 -100.98
10250008 hu10250008.dly  40.69 -100.59
10250009 hu10250009.dly  40.38  -99.82
10250010 hu10250010.dly  39.52 -101.19
10250011 hu10250011.dly  39.96 -100.10
10250012 hu10250012.dly  39.43 -101.80
10250013 hu10250013.dly  39.64 -101.57
10250014 hu10250014.dly  40.02 -100.41
10250015 hu10250015.dly  39.74 -100.18
10250016 hu10250016.dly  40.10  -98.63
10250017 hu10250017.dly  39.55  -97.48
10260001 hu10260001.dly  38.96 -101.90
10260002 hu10260002.dly  39.17 -101.99
10260003 hu10260003.dly  38.79 -100.50
10260004 hu10260004.dly  38.71 -101.58
10260005 hu10260005.dly  39.00 -100.67
10260006 hu10260006.dly  38.72  -98.86
10260007 hu10260007.dly  38.95  -99.65
10260008 hu10260008.dly  38.80  -97.35
10260009 hu10260009.dly  39.12  -99.69
10260010 hu10260010.dly  38.99  -98.17
10260011 hu10260011.dly  39.57 -100.00
10260012 hu10260012.dly  39.74  -98.93
10260013 hu10260013.dly  39.34 -100.20
10260014 hu10260014.dly  39.38  -98.98
10260015 hu10260015.dly  39.32  -97.95
10270101 hu10270101.dly  39.02  -96.71
10270102 hu10270102.dly  39.21  -96.08
10270103 hu10270103.dly  39.50  -95.62
10270104 hu10270104.dly  39.06  -95.21
10270201 hu10270201.dly  41.05  -97.54
10270202 hu10270202.dly  40.40  -96.79
10270203 hu10270203.dly  40.73  -97.81
10270204 hu10270204.dly  40.53  -97.25
10270205 hu10270205.dly  39.69  -96.58
10270206 hu10270206.dly  40.35  -98.16
10270207 hu10270207.dly  39.95  -97.18
10280101 hu10280101.dly  40.15  -94.15
10280102 hu10280102.dly  40.57  -93.68
10280103 hu10280103.dly  39.99  -93.23
10280201 hu10280201.dly  40.74  -93.01
10280202 hu10280202.dly  39.87  -92.80
10280203 hu10280203.dly  39.53  -92.57
10290101 hu10290101.dly  38.55  -95.54
10290102 hu10290102.dly  38.37  -94.73
10290103 hu10290103.dly  38.02  -94.74
10290104 hu10290104.dly  37.76  -94.66
10290105 hu10290105.dly  38.06  -93.82
10290106 hu10290106.dly  37.51  -93.70
10290107 hu10290107.dly  37.72  -93.27
10290108 hu10290108.dly  38.50  -94.06
10290109 hu10290109.dly  38.23  -92.83
10290110 hu10290110.dly  37.77  -92.95
10290111 hu10290111.dly  38.24  -92.24
10290201 hu10290201.dly  37.48  -92.43
10290202 hu10290202.dly  37.45  -92.01
10290203 hu10290203.dly  38.17  -91.85
10300101 hu10300101.dly  39.22  -94.01
10300102 hu10300102.dly  38.83  -92.37
10300103 hu10300103.dly  38.68  -93.17
10300104 hu10300104.dly  38.94  -93.55
10300200 hu10300200.dly  38.71  -91.14
11010001 hu11010001.dly  36.22  -93.70
11010002 hu11010002.dly  37.01  -93.36
11010003 hu11010003.dly  36.56  -92.88
11010004 hu11010004.dly  35.93  -91.94
11010005 hu11010005.dly  35.96  -92.92
11010006 hu11010006.dly  36.71  -92.25
11010007 hu11010007.dly  37.06  -90.74
11010008 hu11010008.dly  37.04  -91.24
11010009 hu11010009.dly  36.13  -91.02
11010010 hu11010010.dly  36.45  -91.59
11010011 hu11010011.dly  36.73  -91.44
11010012 hu11010012.dly  36.12  -91.59
11010013 hu11010013.dly  35.63  -91.28
11010014 hu11010014.dly  35.64  -92.15
11020001 hu11020001.dly  38.61 -105.89
11020002 hu11020002.dly  38.36 -104.98
11020003 hu11020003.dly  38.78 -104.78
11020004 hu11020004.dly  38.73 -104.44
11020005 hu11020005.dly  38.12 -103.81
11020006 hu11020006.dly  37.73 -104.89
11020007 hu11020007.dly  37.64 -104.38
11020008 hu11020008.dly  38.58 -103.82
11020009 hu11020009.dly  38.13 -102.89
11020010 hu11020010.dly  37.32 -104.07
11020011 hu11020011.dly  38.88 -103.11
11020012 hu11020012.dly  38.83 -103.38
11020013 hu11020013.dly  37.62 -102.78
11030001 hu11030001.dly  38.08 -101.44
11030002 hu11030002.dly  38.47 -101.66
11030003 hu11030003.dly  37.76 -100.66
11030004 hu11030004.dly  37.99  -99.32
11030005 hu11030005.dly  38.20 -100.10
11030006 hu11030006.dly  37.98  -99.99
11030007 hu11030007.dly  38.49 -100.35
11030008 hu11030008.dly  38.48  -99.41
11030009 hu11030009.dly  37.84  -99.07
11030010 hu11030010.dly  38.00  -97.98
11030011 hu11030011.dly  38.43  -98.43
11030012 hu11030012.dly  38.18  -97.63
11030013 hu11030013.dly  37.31  -97.13
11030014 hu11030014.dly  37.83  -98.35
11030015 hu11030015.dly  37.64  -98.32
11030016 hu11030016.dly  37.49  -97.53
11030017 hu11030017.dly  37.91  -96.94
11030018 hu11030018.dly  37.49  -96.88
11040001 hu11040001.dly  36.97 -103.45
11040002 hu11040002.dly  37.05 -102.27
11040003 hu11040003.dly  37.26 -101.84
11040004 hu11040004.dly  37.30 -102.35
11040005 hu11040005.dly  37.61 -102.07
11040006 hu11040006.dly  37.17 -101.00
11040007 hu11040007.dly  37.39 -100.53
11040008 hu11040008.dly  37.19  -99.80
11050001 hu11050001.dly  36.65  -99.04
11050002 hu11050002.dly  36.05  -97.96
11050003 hu11050003.dly  36.06  -96.92
11060001 hu11060001.dly  37.04  -96.81
11060002 hu11060002.dly  37.09  -99.00
11060003 hu11060003.dly  37.27  -98.76
11060004 hu11060004.dly  36.82  -97.91
11060005 hu11060005.dly  37.20  -97.81
11060006 hu11060006.dly  36.45  -96.98
11070101 hu11070101.dly  37.86  -95.98
11070102 hu11070102.dly  37.72  -96.23
11070103 hu11070103.dly  36.96  -95.56
11070104 hu11070104.dly  37.40  -96.10
11070105 hu11070105.dly  36.15  -95.57
11070106 hu11070106.dly  36.93  -96.15
11070107 hu11070107.dly  36.46  -96.19
11070201 hu11070201.dly  38.55  -96.28
11070202 hu11070202.dly  38.33  -97.07
11070203 hu11070203.dly  38.36  -96.56
11070204 hu11070204.dly  37.96  -95.54
11070205 hu11070205.dly  37.37  -95.12
11070206 hu11070206.dly  36.74  -94.82
